fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
5,L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,L1_age=oldest|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,mid_stay,149,96,53,35.0,True,True,L1_age=oldest|L2_medical_specialty=PrimaryCare
5,L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay,L1_age=oldest|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,short_stay,127,92,35,43.0,True,True,L1_age=oldest|L2_medical_specialty=PrimaryCare
5,L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=others,L1_age=oldest|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,others,53,41,12,14.0,True,True,L1_age=oldest|L2_medical_specialty=PrimaryCare
5,L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,mid_stay,237,166,71,69.0,True,False,L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay
5,L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,short_stay,214,142,72,59.0,True,True,L1_age=oldest|L2_medical_specialty=Surgery_Trauma
5,L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=others,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,others,96,77,19,27.0,True,True,L1_age=oldest|L2_medical_specialty=Surgery_Trauma
5,L1_age=young_old|L2_medical_specialty=Cardio|L3_time_in_hospital=mid_stay,L1_age=young_old|L2_medical_specialty=Cardio,3,L3_time_in_hospital,numeric_bin,mid_stay,181,110,71,54.0,True,True,L1_age=young_old|L2_medical_specialty=Cardio
5,L1_age=young_old|L2_medical_specialty=Cardio|L3_time_in_hospital=short_stay,L1_age=young_old|L2_medical_specialty=Cardio,3,L3_time_in_hospital,numeric_bin,short_stay,367,262,105,106.0,True,True,L1_age=young_old|L2_medical_specialty=Cardio
5,L1_age=young_old|L2_medical_specialty=Cardio|L3_time_in_hospital=others,L1_age=young_old|L2_medical_specialty=Cardio,3,L3_time_in_hospital,numeric_bin,others,62,48,14,25.0,True,True,L1_age=young_old|L2_medical_specialty=Cardio
5,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay,L1_age=young_old|L2_medical_specialty=InternalMed,3,L3_time_in_hospital,numeric_bin,long_stay,260,185,75,56.0,True,False,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay
5,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,L1_age=young_old|L2_medical_specialty=InternalMed,3,L3_time_in_hospital,numeric_bin,mid_stay,558,386,172,131.0,True,True,L1_age=young_old|L2_medical_specialty=InternalMed
5,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=short_stay,L1_age=young_old|L2_medical_specialty=InternalMed,3,L3_time_in_hospital,numeric_bin,short_stay,627,447,180,129.0,True,True,L1_age=young_old|L2_medical_specialty=InternalMed
5,L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=long_stay,L1_age=young_old|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,long_stay,114,76,38,30.0,True,True,L1_age=young_old|L2_medical_specialty=PrimaryCare
5,L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,L1_age=young_old|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,mid_stay,278,204,74,69.0,True,True,L1_age=young_old|L2_medical_specialty=PrimaryCare
5,L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay,L1_age=young_old|L2_medical_specialty=PrimaryCare,3,L3_time_in_hospital,numeric_bin,short_stay,322,228,94,78.0,True,False,L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay
5,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=long_stay,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,long_stay,208,148,60,55.0,True,True,ROOT
5,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,mid_stay,529,363,166,116.0,True,False,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay
5,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,3,L3_time_in_hospital,numeric_bin,short_stay,502,349,153,113.0,True,False,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay
